,Image.Name,Date,Altitude,Genotype,Rows,Plots,count_mean,Sowing_density,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
764,R-003_Plot-039,14/02/2022,30m,BOLOGNA,R3,309,383.33,560,0.2403152,43.881767,0.12159032,26.835384,-2.11289,10.551949,2.0566661,10.595573,0.227670446,0.036754719,83.85617467,-0.0245,0.0196,445.158,699.9888
775,R-003_Plot-039,14/02/2022,50m,BOLOGNA,R3,309,383.33,560,0.24182688,43.29087,0.12068266,26.990585,-2.0216622,10.536485,2.1645193,10.593882,0.189666667,0.002777778,98.5354423,-0.0268,0.0065,435.0241,624.0353
779,R-003_Plot-039,14/02/2022,15m,BOLOGNA,R3,309,383.33,560,0.24701442,46.86593,0.12254411,27.708776,-2.5418394,10.940354,1.7319447,11.155768,0.302574831,0.091213854,69.85411713,-0.0171,0.0324,509.7095,772.6942
785,R-003_Plot-040,14/02/2022,50m,BOLOGNA,R3,310,38.67,35,0.28572968,32.90224,0.11910325,31.690187,-0.51284915,11.435007,4.607331,11.912387,0.005444444,0,100,-0.0497,2e-04,287.4354,535.6463
788,R-003_Plot-040,14/02/2022,15m,BOLOGNA,R3,310,38.67,35,0.2933282,33.753803,0.114227116,32.53389,-0.7874521,11.441662,4.3106947,12.088893,0.035253509,0.004224533,88.01670146,-0.0465,0.0131,302.5458,663.8369
791,R-003_Plot-040,14/02/2022,30m,BOLOGNA,R3,310,38.67,35,0.2866495,30.73861,0.10395563,31.62027,-0.4234043,10.559273,4.350554,11.0595045,0.021149209,0.001810941,91.43730887,-0.0488,0.0097,206.0495,616.3714
804,R-003_Plot-041,14/02/2022,30m,HONDIA,R3,311,415,560,0.23489992,46.40692,0.09041107,25.987984,-2.3200426,8.908661,1.1604333,9.029628,0.346970831,0.108074396,68.85202247,-0.0129,0.0239,352.4968,549.2017
811,R-003_Plot-041,14/02/2022,15m,HONDIA,R3,311,415,560,0.24080653,57.13438,0.10252172,26.999174,-3.4316409,9.972853,0.30438936,10.312125,0.49606066,0.223155079,55.01455834,0.0037,0.0401,536.5546,705.3103
815,R-003_Plot-041,14/02/2022,50m,HONDIA,R3,311,415,560,0.23774593,51.424454,0.10498053,26.556658,-2.9182389,9.868949,0.8508211,10.0687,0.500555556,0.01162963,97.67665557,-0.0102,0.0063,477.2859,565.9338
835,R-003_Plot-042,14/02/2022,15m,MARCOPOLO,R3,312,203,280,0.24687831,57.88956,0.09392458,27.633846,-3.4789608,9.712235,0.15965064,10.183307,0.506561274,0.183849992,63.7062678,0.0015,0.0285,511.5217,656.9759
838,R-003_Plot-042,14/02/2022,50m,MARCOPOLO,R3,312,203,280,0.2549154,43.330406,0.096024215,28.299175,-2.1515737,9.667846,1.7220646,10.034749,0.212481481,0.002,99.0587415,-0.0219,0.0029,365.4133,530.2074
839,R-003_Plot-042,14/02/2022,30m,MARCOPOLO,R3,312,203,280,0.25161946,41.533886,0.090991795,27.833092,-1.9434768,9.269013,1.79567,9.5673275,0.215113969,0.039092312,81.82716261,-0.0229,0.0153,318.3924,556.3886
844,R-003_Plot-043,14/02/2022,15m,BOLOGNA,R3,313,119.67,140,0.2757868,53.855446,0.08920401,30.830011,-3.3637953,10.1800375,0.5297137,11.07001,0.424236235,0.072192415,82.98296822,-0.0057,0.0151,498.5806,644.4137
847,R-003_Plot-043,14/02/2022,50m,BOLOGNA,R3,313,119.67,140,0.28513905,38.775864,0.093803406,31.606262,-1.7666849,10.265857,2.5483406,10.999281,0.041407407,0,100,-0.0293,9e-04,328.0659,566.5072
849,R-003_Plot-043,14/02/2022,30m,BOLOGNA,R3,313,119.67,140,0.2846875,34.426723,0.089181125,31.409277,-1.2561582,9.847416,2.9999447,10.487014,0.07016474,0.007271484,89.63655518,-0.0354,0.0099,240.7655,583.2898
861,R-003_Plot-044,14/02/2022,15m,MARCOPOLO,R3,314,30.67,35,0.29411212,42.38005,0.08341229,32.601204,-2.3144877,10.000797,1.7878174,10.962694,0.166364914,0.015624885,90.60806477,-0.021,0.0087,353.0766,561.0914
865,R-003_Plot-044,14/02/2022,30m,MARCOPOLO,R3,314,30.67,35,0.3073907,28.897223,0.073603034,33.679535,-0.8631239,9.346299,3.3695974,10.202232,0.022913953,0.001616912,92.94354839,-0.0383,0.0055,125.6257,484.555
880,R-003_Plot-044,14/02/2022,50m,MARCOPOLO,R3,314,30.67,35,0.3010106,34.43181,0.081386864,33.165997,-1.3965169,9.81239,2.8774931,10.695392,0.007333333,0,100,-0.0322,9e-04,232.405,498.5354
885,R-003_Plot-045,14/02/2022,15m,HONDIA,R3,315,70,70,0.29981056,41.119926,0.08614129,33.238148,-2.196364,10.286034,2.074501,11.303913,0.132761844,0.016141912,87.84145243,-0.0234,0.0105,352.9353,580.7181
890,R-003_Plot-045,14/02/2022,30m,HONDIA,R3,315,70,70,0.3063029,33.09253,0.076037824,33.685966,-1.3390809,9.609789,2.8811626,10.545933,0.050401456,0.004130055,91.80568286,-0.0325,0.0069,199.7753,517.4423
896,R-003_Plot-045,14/02/2022,50m,HONDIA,R3,315,70,70,0.29961655,34.872807,0.07615733,32.981384,-1.5228773,9.494092,2.5747128,10.379313,0.015814815,7.40740740740741e-05,99.53161593,-0.0295,0.0023,223.1663,489.356
908,R-004_Plot-046,14/02/2022,30m,HONDIA,R4,401,37.67,35,0.28637135,41.002663,0.056095064,31.465725,-2.2420502,8.222845,1.0968281,9.063083,0.253605714,0.041605455,83.59443311,-0.0154,0.0079,218.428,398.4608
912,R-004_Plot-046,14/02/2022,15m,HONDIA,R4,401,37.67,35,0.30432364,34.157986,0.095038235,33.628014,-1.1454402,10.666951,3.5814912,11.5516615,0.042994193,0.00357135,91.69341379,-0.0387,0.0098,269.0589,598.3158
914,R-004_Plot-046,14/02/2022,50m,HONDIA,R4,401,37.67,35,0.2840925,42.343636,0.054676354,31.217766,-2.328864,8.112051,0.939045,8.94008,0.11637037,0.016037037,86.21896881,-0.0136,0.007,223.2331,401.2731
921,R-004_Plot-047,14/02/2022,15m,MARCOPOLO,R4,402,358.33,560,0.2543038,63.48623,0.09958565,28.652363,-4.0671825,10.368351,-0.26748464,11.033664,0.562630177,0.232776195,58.62713998,0.0124,0.0405,618.8879,769.6796
923,R-004_Plot-047,14/02/2022,30m,MARCOPOLO,R4,402,358.33,560,0.22393464,70.96806,0.069092095,24.84009,-3.687684,7.997393,-0.7436503,8.247405,0.709759681,0.319326256,55.00924263,0.0152,0.0286,432.4777,513.4252
940,R-004_Plot-047,14/02/2022,50m,MARCOPOLO,R4,402,358.33,560,0.22064455,72.17375,0.061575472,24.368187,-3.558161,7.54092,-0.769831,7.7524257,0.798666667,0.372777778,53.32498609,0.012,0.018,388.0794,424.3281
950,R-004_Plot-048,14/02/2022,30m,BOLOGNA,R4,403,62,70,0.2743763,41.719627,0.06985992,30.250898,-2.167099,8.726845,1.375238,9.406819,0.22078702,0.027099445,87.72597924,-0.0182,0.0081,268.6142,461.786
954,R-004_Plot-048,14/02/2022,15m,BOLOGNA,R4,403,62,70,0.29827276,36.95524,0.09801191,33.060677,-1.5179054,10.79299,3.1379917,11.662363,0.081723374,0.009461041,88.42309078,-0.0342,0.0126,325.4106,631.0867
955,R-004_Plot-048,14/02/2022,50m,BOLOGNA,R4,403,62,70,0.2693554,43.204865,0.06697595,29.687357,-2.2889137,8.488911,1.1168457,9.128214,0.170481481,0.007407407,95.6550076,-0.0155,0.0042,268.0428,441.4719
964,R-004_Plot-049,14/02/2022,30m,BOLOGNA,R4,404,381,560,0.21440981,66.32157,0.07249725,23.684351,-3.368767,7.811201,-0.46041664,7.868219,0.635871423,0.269275901,57.65246073,0.0102,0.028,399.7193,509.0098
974,R-004_Plot-049,14/02/2022,15m,BOLOGNA,R4,404,381,560,0.24828537,61.153664,0.10316014,27.948484,-3.8331008,10.311639,-0.02161286,10.833143,0.534153217,0.203896286,61.82812737,0.0081,0.0384,600.1851,776.2767
975,R-004_Plot-049,14/02/2022,50m,BOLOGNA,R4,404,381,560,0.21650594,71.75188,0.081109524,24.113243,-3.9161143,8.418043,-0.83766824,8.54543,0.838851852,0.268259259,68.02066316,0.0155,0.0222,497.8167,545.2428
983,R-004_Plot-050,14/02/2022,30m,HONDIA,R4,405,229.33,280,0.2401254,42.651875,0.074486196,26.398256,-2.079523,8.155656,1.1544883,8.366274,0.285676008,0.067559202,76.35111097,-0.0167,0.0147,260.1791,438.214
987,R-004_Plot-050,14/02/2022,15m,HONDIA,R4,405,229.33,280,0.27495453,45.425304,0.09976804,30.670181,-2.545855,10.531127,1.6648824,11.247824,0.277223952,0.085782311,69.0566739,-0.0162,0.0291,440.9826,699.6051
997,R-004_Plot-050,14/02/2022,50m,HONDIA,R4,405,229.33,280,0.23894744,52.63732,0.07990074,26.468803,-2.8522723,8.626459,0.45016068,8.924446,0.519444444,0.047888889,90.78074866,-0.0067,0.0071,376.1076,459.1455
1006,R-004_Plot-051,14/02/2022,30m,MARCOPOLO,R4,406,115,140,0.2515037,41.57732,0.08689737,27.800009,-2.019333,9.064219,1.6235008,9.385414,0.22814166,0.04115272,81.96176899,-0.0219,0.0122,304.475,498.5234
1009,R-004_Plot-051,14/02/2022,15m,MARCOPOLO,R4,406,115,140,0.2894648,36.38587,0.10564113,32.119164,-1.3088042,10.961312,3.4309916,11.65973,0.093097966,0.015264254,83.60409502,-0.0369,0.0179,329.266,683.6339
1012,R-004_Plot-051,14/02/2022,50m,MARCOPOLO,R4,406,115,140,0.25082862,42.013638,0.090153456,27.750294,-2.0239997,9.218941,1.6779233,9.52203,0.205777778,0.006592593,96.7962563,-0.0223,0.0042,320.7176,505.8054
1021,R-004_Plot-052,14/02/2022,30m,MARCOPOLO,R4,407,64.33,70,0.25793943,35.558,0.08962345,28.412163,-1.3277314,9.210722,2.526918,9.497051,0.088320352,0.007437795,91.57861701,-0.0334,0.0074,236.5196,492.5107
1025,R-004_Plot-052,14/02/2022,15m,MARCOPOLO,R4,407,64.33,70,0.2953585,32.304302,0.10766548,32.66163,-0.60872597,11.058735,4.3838677,11.711409,0.032675734,0.002901607,91.1199955,-0.0473,0.0112,255.3571,617.9988
1038,R-004_Plot-052,14/02/2022,50m,MARCOPOLO,R4,407,64.33,70,0.26078197,38.635284,0.099087894,28.882126,-1.6102216,9.859977,2.4684436,10.211002,0.072888889,3.7037037037037e-05,99.94918699,-0.0309,0.0011,314.72,537.0655
1043,R-004_Plot-053,14/02/2022,15m,HONDIA,R4,408,95,140,0.2846485,34.48743,0.10840362,31.543123,-0.97354084,10.890331,3.7942154,11.454627,0.081342504,0.014953302,81.61686534,-0.0422,0.0181,293.8739,636.9883
1044,R-004_Plot-053,14/02/2022,30m,HONDIA,R4,408,95,140,0.24469382,37.48003,0.094714284,26.973396,-1.4568008,9.147274,2.2897775,9.256977,0.154890928,0.025750478,83.37508948,-0.031,0.0125,265.6539,526.7411
1058,R-004_Plot-053,14/02/2022,50m,HONDIA,R4,408,95,140,0.25008163,36.986275,0.10241997,27.642185,-1.3390558,9.650868,2.6567922,9.794673,0.093814815,0.000148148,99.84208448,-0.0345,0.0018,285.6104,516.8516
1063,R-004_Plot-054,14/02/2022,30m,BOLOGNA,R4,409,198,280,0.23580153,43.557247,0.10695547,26.185198,-2.1009514,9.696059,1.7205608,9.729551,0.241326422,0.052295553,78.32995138,-0.0226,0.0184,379.6836,603.1252
1069,R-004_Plot-054,14/02/2022,15m,BOLOGNA,R4,409,198,280,0.2748057,37.064182,0.11664754,30.567898,-1.2704371,11.145733,3.4793806,11.599045,0.120728548,0.021801609,81.9416292,-0.0388,0.0209,359.0276,737.7381
1079,R-004_Plot-054,14/02/2022,50m,BOLOGNA,R4,409,198,280,0.2379344,41.270317,0.10770452,26.380585,-1.8087815,9.706944,2.0716972,9.725271,0.131962963,0.001185185,99.10188044,-0.0283,0.0035,352.4556,556.1549
1085,R-004_Plot-055,14/02/2022,15m,BOLOGNA,R4,410,99,140,0.28518066,34.949898,0.11098313,31.641266,-1.0304054,11.075654,3.8046906,11.653456,0.088069374,0.015856719,81.99519482,-0.042,0.0183,311.1638,664.4392
1091,R-004_Plot-055,14/02/2022,30m,BOLOGNA,R4,410,99,140,0.24503791,38.633656,0.10657334,27.136143,-1.5204505,9.796555,2.476559,9.878596,0.137345123,0.017767553,87.06357215,-0.0324,0.0124,318.0332,568.0459
1094,R-004_Plot-055,14/02/2022,50m,BOLOGNA,R4,410,99,140,0.25196448,36.973827,0.107705235,27.890863,-1.2517316,9.966335,2.8974411,10.105106,0.100592593,0.001148148,98.85861561,-0.0361,0.0028,302.3957,512.8866
1104,R-004_Plot-056,14/02/2022,30m,MARCOPOLO,R4,411,34.33,35,0.25314677,32.37909,0.09179312,27.808285,-0.8957858,9.078487,2.9633412,9.22366,0.067014072,0.01304617,80.53219358,-0.0399,0.0171,187.8128,506.9832
1114,R-004_Plot-056,14/02/2022,15m,MARCOPOLO,R4,411,34.33,35,0.2916748,32.40901,0.106634915,32.249107,-0.67839324,10.903902,4.208148,11.517688,0.040951845,0.007678126,81.25084243,-0.0473,0.0209,252.0371,605.9579
1119,R-004_Plot-056,14/02/2022,50m,MARCOPOLO,R4,411,34.33,35,0.25688756,31.261524,0.0996843,28.242464,-0.5962711,9.497002,3.5139523,9.622632,0.040740741,0.001851852,95.45454545,-0.0452,0.0064,186.7178,501.2682
1122,R-004_Plot-057,14/02/2022,50m,HONDIA,R4,412,70.67,70,0.2536287,30.587982,0.09044701,27.808285,-0.68001866,8.949738,3.1687324,9.0706625,0.01237037,0.000111111,99.10179641,-0.0429,0.0022,156.1143,511.6317
1125,R-004_Plot-057,14/02/2022,30m,HONDIA,R4,412,70.67,70,0.25070354,35.652683,0.092323124,27.608812,-1.2681412,9.142496,2.537089,9.313506,0.111280502,0.016621855,85.06310196,-0.0346,0.0114,238.2404,526.007
1131,R-004_Plot-057,14/02/2022,15m,HONDIA,R4,412,70.67,70,0.2854716,34.216557,0.107740104,31.62727,-0.97007924,10.874705,3.796348,11.451242,0.057987974,0.007019423,87.89503744,-0.0442,0.0146,287.3355,630.2581
1141,R-004_Plot-058,14/02/2022,30m,MARCOPOLO,R4,413,172,280,0.23395413,44.20827,0.08746016,25.816158,-2.1388686,8.693284,1.2807758,8.78327,0.279051288,0.063771008,77.14720879,-0.0176,0.0166,315.4099,510.4894
1145,R-004_Plot-058,14/02/2022,15m,MARCOPOLO,R4,413,172,280,0.26678154,43.16548,0.10426766,29.72536,-2.1845756,10.467722,2.0489354,10.99097,0.235434928,0.061505965,73.87559883,-0.0223,0.0254,412.6857,681.8467
1154,R-004_Plot-058,14/02/2022,50m,MARCOPOLO,R4,413,172,280,0.23891364,41.293575,0.08780265,26.345194,-1.928741,8.766326,1.5670128,8.8935375,0.175703704,0.00937037,94.66694772,-0.023,0.0054,288.7943,492.3946
1162,R-004_Plot-059,14/02/2022,15m,BOLOGNA,R4,414,26.33,35,0.29569927,31.76586,0.10094333,32.634792,-0.63850874,10.661384,4.176291,11.330566,0.040467937,0.0055493,86.28716923,-0.0463,0.0139,228.3686,609.0057
1167,R-004_Plot-059,14/02/2022,30m,BOLOGNA,R4,414,26.33,35,0.26397246,34.833805,0.09385127,29.117361,-1.2180156,9.559012,2.8304002,9.901229,0.072881152,0.006181223,91.51876268,-0.0365,0.0083,241.6575,539.3984
1175,R-004_Plot-059,14/02/2022,50m,BOLOGNA,R4,414,26.33,35,0.26268038,34.216473,0.09217328,28.937235,-1.1249698,9.406145,2.8727024,9.718729,0.039111111,0.000518519,98.67424242,-0.0366,0.002,226.1924,513.2879
1184,R-004_Plot-060,14/02/2022,30m,HONDIA,R4,415,355.33,560,0.22756803,52.64088,0.08873814,25.23607,-2.8633428,8.7847395,0.47776362,8.887616,0.444133381,0.15228539,65.7117893,-0.004,0.0268,397.8479,557.1955
1190,R-004_Plot-060,14/02/2022,15m,HONDIA,R4,415,355.33,560,0.2617989,47.564693,0.10197914,29.241823,-2.7125618,10.337654,1.3441375,10.882355,0.331993847,0.119753373,63.92903855,-0.0121,0.035,459.2436,714.3426
1197,R-004_Plot-060,14/02/2022,50m,HONDIA,R4,415,355.33,560,0.2256691,52.823116,0.082264304,24.95401,-2.8195913,8.4244375,0.38674164,8.518148,0.502407407,0.107740741,78.55510505,-0.0054,0.014,367.3341,478.5701
1202,R-001_Plot-001,14/02/2022,ground,HONDIA,R1,101,58.33,70,0.41888472,23.148819,0.16720617,45.93286,4.716014,18.044102,15.906916,19.482656,0.011468737,0.004148104,63.83120489,-0.1351,0.0343,63.9379,1747.2976
1205,R-001_Plot-002,14/02/2022,ground,MARCOPOLO,R1,102,126.33,140,0.41667017,23.753765,0.16485721,45.72935,4.3122277,17.858894,15.208373,19.348324,0.018761351,0.007067187,62.33113842,-0.1327,0.0402,98.525,1881.8045
1209,R-001_Plot-003,14/02/2022,ground,BOLOGNA,R1,103,373.33,560,0.39035466,29.043304,0.16333717,43.29711,1.9126568,17.320461,11.275211,18.911037,0.110352048,0.055172203,50.00346236,-0.0944,0.0589,361.3009,1874.2782
1213,R-001_Plot-004,14/02/2022,ground,BOLOGNA,R1,104,73.67,70,0.44791046,22.16231,0.12719637,48.621143,3.2560766,15.947454,13.00239,17.993784,0.019184185,0.009785042,48.99422426,-0.0964,0.0456,2.9003,1677.809
1217,R-001_Plot-005,14/02/2022,ground,MARCOPOLO,R1,105,360.67,560,0.4334536,29.916187,0.174191,48.02632,2.1371186,19.702084,13.065281,21.958889,0.10509082,0.052733266,49.82124462,-0.0914,0.0586,476.5993,1975.6352
1221,R-001_Plot-006,14/02/2022,ground,HONDIA,R1,106,234.67,280,0.4642186,26.621601,0.16175258,50.87264,3.2685585,19.48237,14.879405,21.945314,0.053121713,0.021170996,60.1462479,-0.1061,0.0417,284.3232,1997.6113
1226,R-001_Plot-007,14/02/2022,ground,HONDIA,R1,107,387.67,560,0.43020716,28.920221,0.1580736,47.463627,1.9738804,18.288816,12.140203,20.49578,0.11565403,0.055862492,51.69862018,-0.0951,0.0552,378.1192,1851.9013
1231,R-001_Plot-008,14/02/2022,ground,BOLOGNA,R1,108,115,140,0.48811045,24.956982,0.15519035,53.14506,3.8718038,19.56679,16.01238,22.22948,0.024309138,0.007902667,67.49096244,-0.1094,0.0354,184.6522,2248.2614
1233,R-001_Plot-009,14/02/2022,ground,MARCOPOLO,R1,109,42,35,0.48411062,23.395958,0.15101945,52.579178,4.3451486,18.953045,16.38571,21.420364,0.011500577,0.003659043,68.18383167,-0.1131,0.0328,82.0656,2075.9997
1238,R-001_Plot-010,14/02/2022,ground,BOLOGNA,R1,110,226.67,280,0.45918456,26.23056,0.16184115,50.32131,3.428587,19.282272,14.978373,21.629929,0.041712835,0.014431123,65.40363947,-0.1034,0.0406,258.4424,2168.1695
1242,R-001_Plot-011,14/02/2022,ground,MARCOPOLO,R1,111,81,70,0.43613902,21.86312,0.13185614,47.416286,3.5446718,15.932276,13.325034,17.77381,0.023125966,0.01029066,55.50170724,-0.1081,0.0393,-12.2754,1634.4286
1245,R-001_Plot-012,14/02/2022,ground,HONDIA,R1,112,43,35,0.4456196,16.76712,0.08425444,47.894356,2.3437874,12.427113,9.899403,14.311136,0.015884296,0.008930459,43.77806286,-0.0792,0.0396,-189.9665,1104.2903
1249,R-001_Plot-013,14/02/2022,ground,BOLOGNA,R1,113,39.33,35,0.47725585,22.240055,0.1255216,51.624,3.3146057,16.633808,13.640715,19.065125,0.012585681,0.003977442,68.39708561,-0.1011,0.0306,6.9148,1777.0178
1254,R-001_Plot-014,14/02/2022,ground,HONDIA,R1,114,114,140,0.40571833,18.233595,0.085847795,43.856297,1.8586442,11.756781,8.648072,13.290116,0.038224454,0.024957398,34.70829307,-0.0762,0.0521,-125.1788,1069.3229
1257,R-001_Plot-015,14/02/2022,ground,MARCOPOLO,R1,115,195.67,280,0.45349595,24.777386,0.099026024,49.175327,0.979411,14.203107,8.88294,16.63381,0.087759718,0.05525626,37.03687579,-0.0668,0.0598,102.7755,1560.1061
1261,R-002_Plot-016,14/02/2022,ground,HONDIA,R2,201,218.33,280,0.46789694,27.001259,0.11754155,50.908123,1.2027469,16.154537,10.248891,18.884214,0.089426856,0.047469491,46.91808135,-0.0743,0.0499,224.8783,1655.0283
1265,R-002_Plot-017,14/02/2022,ground,BOLOGNA,R2,202,389.67,560,0.39553213,29.469687,0.14810473,43.749744,1.2591143,16.484085,10.008569,18.279173,0.105744175,0.045298009,57.16264393,-0.0862,0.0509,350.3392,1693.3279
1269,R-002_Plot-018,14/02/2022,ground,MARCOPOLO,R2,203,105.33,140,0.47010088,23.145546,0.12456483,50.947117,2.8726873,16.453844,12.850669,18.881348,0.029445552,0.012492709,57.57352941,-0.0999,0.0386,53.2096,1755.7085
1273,R-002_Plot-019,14/02/2022,ground,BOLOGNA,R2,204,129,140,0.46392918,24.215282,0.13138765,50.433025,2.8102348,16.889399,12.933351,19.292828,0.02680666,0.008767439,67.29380464,-0.0994,0.0283,110.7468,1304.8471
1278,R-002_Plot-020,14/02/2022,ground,MARCOPOLO,R2,205,38.33,35,0.49009046,23.032703,0.1262272,52.988617,3.130535,17.115974,13.698493,19.776148,0.014922731,0.004528909,69.65093454,-0.1,0.0296,50.123,1985.3984
1284,R-002_Plot-021,14/02/2022,ground,HONDIA,R2,206,74.33,70,0.46838948,23.015944,0.12866926,50.79087,3.1413813,16.702251,13.357852,19.07347,0.014688389,0.00572609,61.01621434,-0.0901,0.032,48.0874,1517.8463
1286,R-002_Plot-022,14/02/2022,ground,HONDIA,R2,207,29,35,0.45464277,22.467806,0.13468188,49.38027,3.6042395,16.714703,13.942663,18.822607,0.013458095,0.005192453,61.4176209,-0.1072,0.0307,19.5661,1240.5914
1290,R-002_Plot-023,14/02/2022,ground,MARCOPOLO,R2,208,361.33,560,0.44570145,28.798891,0.13759214,48.893764,1.3263708,17.21887,10.807297,19.730965,0.105255114,0.05486654,47.87280383,-0.0795,0.0524,336.2136,1778.5405
1295,R-002_Plot-024,14/02/2022,ground,BOLOGNA,R2,209,77.67,70,0.43802938,21.872189,0.13347721,47.620934,3.6376677,16.098934,13.55718,17.954355,0.015972174,0.003639939,77.21074874,-0.1144,0.0273,-11.6912,1994.7828
1298,R-002_Plot-025,14/02/2022,ground,BOLOGNA,R2,210,34.33,35,0.46569732,23.40039,0.14034516,50.619587,3.6092095,17.562225,14.45508,19.863544,0.014432396,0.004276737,70.36710201,-0.107,0.026,73.4352,1290.1249
1302,R-002_Plot-026,14/02/2022,ground,HONDIA,R2,211,375.67,560,0.39441645,28.157429,0.14415783,43.517563,1.5746188,16.062044,10.247983,17.764069,0.120357422,0.058535772,51.36505048,-0.0906,0.0532,283.8678,1678.786
1308,R-002_Plot-027,14/02/2022,ground,MARCOPOLO,R2,212,205.33,280,0.49649164,27.643642,0.143965,54.10476,2.2118957,19.166082,13.394277,22.274342,0.045700465,0.018591963,59.31778279,-0.0883,0.0356,328.3526,1707.6345
1309,R-002_Plot-028,14/02/2022,ground,BOLOGNA,R2,213,230.33,280,0.60847956,26.84548,0.101684034,64.80939,0.8260166,18.267157,11.450572,22.75551,0.051719483,0.018152572,64.90186904,-0.0668,0.0286,245.5721,2026.9577
1314,R-002_Plot-029,14/02/2022,ground,HONDIA,R2,214,110.67,140,0.50460476,25.278198,0.13329083,54.665646,2.7033508,18.2941,13.749698,21.321339,0.026843595,0.009665324,63.99392703,-0.0957,0.0322,181.6591,1772.086
1317,R-002_Plot-030,14/02/2022,ground,MARCOPOLO,R2,215,62.33,70,0.44207254,23.348658,0.14810944,48.234802,3.8605096,17.427532,14.568868,19.360317,0.012161574,0.004235982,65.16912766,-0.1142,0.0296,70.9453,1610.3311
1321,R-003_Plot-031,14/02/2022,ground,MARCOPOLO,R3,301,340.67,560,0.43426538,30.936981,0.14892042,47.93711,0.9343836,17.896383,10.485159,20.37099,0.114762512,0.056410139,50.84619738,-0.0751,0.049,456.5645,1688.5447
1326,R-003_Plot-032,14/02/2022,ground,BOLOGNA,R3,302,63.67,70,0.44088984,22.479464,0.12917596,47.933224,3.1780732,15.936555,12.831553,17.913689,0.015968354,0.003931593,75.3788483,-0.1065,0.0265,18.9822,1741.1675
1331,R-003_Plot-033,14/02/2022,ground,HONDIA,R3,303,38.33,35,0.41929814,23.663633,0.14179075,45.845806,3.217616,16.310179,12.902078,18.0226,0.012413746,0.00398381,67.90807428,-0.1041,0.0276,80.5815,182.1946
1336,R-003_Plot-034,14/02/2022,ground,HONDIA,R3,304,126.33,140,0.41874394,24.23158,0.13855016,45.804264,2.8540351,16.109058,12.278249,17.882227,0.02943409,0.011853363,59.72913331,-0.1014,0.0316,106.3025,912.1726
1338,R-003_Plot-035,14/02/2022,ground,MARCOPOLO,R3,305,55,70,0.43652454,24.483036,0.13687891,47.660137,2.7918043,16.530268,12.530324,18.571058,0.018898899,0.00669275,64.58656244,-0.0987,0.0308,122.1767,599.781
1342,R-003_Plot-036,14/02/2022,ground,BOLOGNA,R3,306,231,280,0.4400425,25.839283,0.106518924,47.890465,1.002338,14.500521,8.989618,16.81058,0.074677334,0.028929746,61.26033939,-0.0691,0.0417,148.2822,941.0948
1347,R-003_Plot-037,14/02/2022,ground,HONDIA,R3,307,224.67,280,0.39669654,23.707108,0.118302524,43.333214,1.9678042,14.039937,9.858658,15.611799,0.062362929,0.028298042,54.62361639,-0.089,0.044,65.6053,955.9
1350,R-003_Plot-038,14/02/2022,ground,MARCOPOLO,R3,308,104.67,140,0.3940784,21.765488,0.12196213,42.970173,2.7452822,14.077152,10.947629,15.459296,0.028727244,0.011793504,58.94662174,-0.1003,0.0332,-14.4013,1091.1591
