,Image.Name,Date,Altitude,Genotype,Rows,Plots,count_mean,Sowing_density,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
1588,R-004_Plot-046,2023-02-24,50m,HONDIA,R4,401,18,35,0.48568058,25.098658,0.15124196,52.875,3.5780103,19.191399,15.367962,21.862827,3.27153762268266e-05,0,100,-0.0888,0,187.7796,600
1589,R-004_Plot-046,2023-03-06,30m,HONDIA,R4,401,18,35,0.43205932,26.771315,0.09257913,47.01498,0.15503217,13.339198,7.1785955,15.629037,0.031986364,0.003463636,89.17152196,-0.0528,0.0095,156.3199,737.2933
1590,R-004_Plot-046,2023-04-25,50m,HONDIA,R4,401,18,35,0.43321827,57.19753,0.052762806,47.47151,-4.3499184,11.299287,-0.06012311,14.257159,0.563282443,0.41610687,26.12820165,0.0093,0.0417,497.408,692.5806
1591,R-004_Plot-046,2023-04-25,30m,HONDIA,R4,401,18,35,0.43153515,78.88815,0.047353864,47.53058,-5.784991,11.249251,-2.0421348,14.463079,0.6619,0.523468182,20.91431004,0.0266,0.0545,658.7974,806.7713
1592,R-004_Plot-046,2023-05-10,15m,HONDIA,R4,401,18,35,0.45302224,55.355415,0.055791736,49.550697,-4.4170246,11.915736,0.15964587,15.146067,0.505225355,0.387722326,23.2575479,0.0055,0.0474,529.572,706.3011
1593,R-004_Plot-046,2023-04-25,15m,HONDIA,R4,401,18,35,0.41433898,114.70282,0.023682594,45.666782,-6.719528,9.402617,-4.1432652,12.3858385,0.65861229,0.582824288,11.50722571,0.0504,0.0828,634.062,799.8183
1594,R-004_Plot-046,2023-05-24,50m,HONDIA,R4,401,18,35,0.41880903,42.8334,0.084397614,46.130928,-2.9941962,13.178246,2.6635766,15.943838,0.441035987,0.2417012,45.19694385,-0.0191,0.0223,517.7947,654.2303
1595,R-004_Plot-046,2023-02-24,30m,HONDIA,R4,401,18,35,0.5637339,31.187447,0.13120788,61.005276,0.4955575,20.319181,11.78271,24.71511,0.003218182,4.54545454545455e-06,99.85875706,-0.0606,0.0073,535.3952,1580.6144
1596,R-004_Plot-046,2023-04-03,50m,HONDIA,R4,401,18,35,0.45659557,33.026318,0.12247038,50.125793,-0.4703391,16.67649,8.020814,19.669582,0.195779716,0.072126499,63.15936055,-0.0417,0.0313,477.0972,989.3012
1597,R-004_Plot-046,2023-04-13,30m,HONDIA,R4,401,18,35,0.47400472,47.883533,0.09729147,52.2433,-4.1284223,15.870202,2.478101,19.752083,0.449904571,0.296268207,34.14865589,-0.0039,0.0496,800.8312,1179.1342
1598,R-004_Plot-046,2023-03-16,50m,HONDIA,R4,401,18,35,0.58470964,26.225245,0.116526425,62.582066,1.7750876,19.049078,13.192638,23.225733,0.002497274,0,100,-0.0645,0.005,236.5983,822.5546
1599,R-004_Plot-046,2023-05-24,15m,HONDIA,R4,401,18,35,0.3740317,57.19638,0.07705039,41.60556,-4.3448825,12.001001,0.20822848,14.428293,0.553719984,0.408384208,26.24716095,1e-04,0.0481,627.1211,802.2758
1600,R-004_Plot-046,2023-06-07,30m,HONDIA,R4,401,18,35,0.38146892,62.835045,0.11890882,43.247395,-5.886364,15.672341,-0.2428101,18.71212,0.579059091,0.267445455,53.81378883,0.0063,0.0365,1095.5903,1282.9152
1601,R-004_Plot-046,2023-05-10,30m,HONDIA,R4,401,18,35,0.48950675,44.725376,0.06525934,53.231304,-3.6426928,13.215333,1.9266497,16.800865,0.448481818,0.302268182,32.60190947,-0.007,0.0318,501.4522,666.6334
1602,R-004_Plot-046,2023-02-24,15m,HONDIA,R4,401,18,35,0.5321051,25.99214,0.1473096,57.61556,3.2625585,20.357134,15.809494,23.773718,0.007083749,0.000534623,92.45283019,-0.0865,0.0106,257.5939,1288.8602
1603,R-004_Plot-046,2023-05-30,30m,HONDIA,R4,401,18,35,0.40349495,49.00884,0.09872514,44.893013,-3.8397474,14.171373,1.9203337,17.012545,0.448890909,0.244563636,45.51824699,-0.0117,0.0309,714.4947,892.6065
1604,R-004_Plot-046,2023-05-10,50m,HONDIA,R4,401,18,35,0.48175502,33.492695,0.08069438,52.291,-1.6677433,13.919788,5.06882,17.136616,0.281079607,0.127197383,54.74684772,-0.0275,0.0196,344.1146,592.116
1605,R-004_Plot-046,2023-05-24,30m,HONDIA,R4,401,18,35,0.46976343,69.550415,0.050028324,51.39755,-5.4817023,12.025729,-1.2547456,15.625383,0.646218182,0.497081818,23.07832986,0.0083,0.0322,640.4078,700.7361
1606,R-004_Plot-046,2023-05-04,50m,HONDIA,R4,401,18,35,0.37722895,62.833183,0.0583781,41.734463,-4.4100757,10.733201,-0.44571185,13.1038685,0.618309706,0.440981461,28.67951816,0.0127,0.0415,531.882,643.3841
1607,R-004_Plot-046,2023-03-06,50m,HONDIA,R4,401,18,35,0.4822583,23.287409,0.10043144,52.04155,1.5733396,14.897855,10.241435,17.573647,0.005703381,0.000348964,93.88145315,-0.066,0.0046,49.9605,602.2043
1608,R-004_Plot-046,2023-05-30,50m,HONDIA,R4,401,18,35,0.31206402,48.064377,0.1425339,35.413277,-3.204941,14.388805,2.5535161,15.743802,0.378516903,0.075594329,80.02881014,-0.0202,0.0211,776.5225,952.0768
1609,R-004_Plot-046,2023-01-23,15m,HONDIA,R4,401,18,35,0.55283403,22.084488,0.11336392,59.1171,3.0877013,17.57446,14.255419,20.954983,1.27343113284434e-06,0,100,-0.0753,-0.0753,-1.1592,-1.1592
1610,R-004_Plot-046,2023-06-07,50m,HONDIA,R4,401,18,35,0.4010578,63.74636,0.113095164,45.30136,-6.1332436,15.842795,-0.47164237,19.224808,0.591668484,0.269858233,54.39029785,0.0086,0.0354,1113.6411,1292.9178
1611,R-004_Plot-047,2023-05-30,15m,-,R4,402,336,560,0.4001988,25.230072,0.2287432,44.59177,6.368091,21.884575,19.929045,22.569193,7.63746481992767e-06,0,100,-0.1407,0.0014,243.9785,883.75
1612,R-004_Plot-047,2023-05-04,15m,-,R4,402,336,560,0.34357908,36.77207,0.15123188,38.54631,-0.85420984,15.444931,6.262478,16.851337,0.198225308,0.040080142,79.78051192,-0.058,0.0188,572.4411,878.185
1613,R-004_Plot-047,2023-02-24,15m,-,R4,402,336,560,0.38006902,73.94789,0.14019781,43.92712,-8.469426,17.901827,-2.7894487,21.516205,0.683805138,0.450509864,34.11721563,0.0404,0.0787,1571.7684,1869.2874
1614,R-004_Plot-047,2023-02-24,30m,-,R4,402,336,560,0.40407923,76.857925,0.1426112,46.78623,-9.664092,19.19619,-3.867575,23.502125,0.722604545,0.451990909,37.44975562,0.0409,0.0665,1790.8639,2053.2164
1615,R-004_Plot-047,2023-04-13,30m,-,R4,402,336,560,0.24856965,107.77409,0.071000636,28.612509,-7.884095,9.934896,-4.8470635,11.212798,0.887684581,0.823279759,7.255372359,0.0921,0.1073,985.5115,1117.7265
1616,R-004_Plot-047,2023-03-06,30m,-,R4,402,336,560,0.22030158,100.71727,0.12176037,26.08682,-9.190047,11.997728,-5.451089,12.778166,0.988422727,0.895918182,9.358803971,0.1107,0.1116,1300.6226,1302.8357
1617,R-004_Plot-047,2023-01-23,15m,-,R4,402,336,560,0.43905511,28.010029,0.14564747,48.223255,1.8788441,17.56675,11.727093,19.890656,0.005982579,2.16483292583537e-05,99.63814389,-0.0756,0.0115,311.8668,1379.3219
1618,R-004_Plot-047,2023-04-25,15m,-,R4,402,336,560,0.28436825,86.45867,0.07584554,32.249107,-6.0855875,10.424263,-2.6690588,11.940294,0.724837417,0.541049464,25.35574861,0.0388,0.0666,798.3174,922.7144
1619,R-004_Plot-047,2023-01-23,30m,-,R4,402,336,560,0.52312255,23.441689,0.1368317,56.42743,3.7768762,18.943012,15.815413,22.01155,0,0,0,-0.0861,-0.0861,83.3182,83.3182
1620,R-004_Plot-047,2023-05-30,30m,-,R4,402,336,560,0.4263102,28.349655,0.20423156,47.428127,3.940706,21.530567,16.489777,23.269276,0,0,0,-0.1088,-0.1088,447.2173,447.2173
1621,R-004_Plot-047,2023-04-03,30m,-,R4,402,336,560,0.19783236,107.559166,0.10911113,23.30774,-8.97137,10.7356825,-5.420755,11.0861635,0.991699605,0.950233202,4.18134715,0.1483,0.1489,1200.0722,1202.4502
1622,R-004_Plot-047,2023-03-06,15m,-,R4,402,336,560,0.2975078,96.9067,0.1191054,35.165802,-10.562883,14.647366,-6.5853705,17.18379,0.961629377,0.828951338,13.79721149,0.0998,0.1033,1596.3196,1620.5736
1623,R-004_Plot-047,2023-06-07,15m,-,R4,402,336,560,0.46205354,27.940403,0.17842668,50.90458,3.3700986,20.85864,15.671886,23.316122,0.000711557,5.09164321328512e-06,99.28443649,-0.1011,0.0157,397.6424,1572.5755
1624,R-004_Plot-047,2023-05-04,50m,-,R4,402,336,560,0.28300387,51.295868,0.14752334,32.262745,-3.5265977,13.762832,1.7761939,14.663123,0.345103599,0.013751363,96.01529419,-0.0163,0.0135,795.7966,958.153
1625,R-004_Plot-047,2023-05-10,15m,-,R4,402,336,560,0.4026555,40.042652,0.1394586,44.987076,-1.9464722,16.807922,5.713559,19.391356,0.195743132,0.036053926,81.58100094,-0.0469,0.0181,731.7416,1178.481
1626,R-004_Plot-047,2023-04-03,15m,-,R4,402,336,560,0.20505594,112.90962,0.09596163,24.1822,-9.450211,10.543428,-6.0543656,11.178717,0.99348397,0.960915274,3.278230632,0.2045,0.2054,1223.3654,1228.4688
1627,R-004_Plot-047,2023-06-07,30m,-,R4,402,336,560,0.4297452,37.049072,0.1921187,48.338535,-0.24822898,21.586195,10.426894,24.32437,0.001340909,0,100,-0.0677,0.011,923.9231,1322.4068
1628,R-004_Plot-047,2023-05-24,15m,-,R4,402,336,560,0.41372195,35.110107,0.22022814,46.79831,1.1406019,22.87446,12.866711,24.974672,0.017951431,0.000542667,96.97702539,-0.09,0.0117,905.4096,1810.4039
1629,R-004_Plot-047,2023-04-13,15m,-,R4,402,336,560,0.23634923,80.202126,0.11061698,27.076326,-5.8633366,10.947066,-2.1325867,11.565168,0.852590564,0.631357394,25.94834845,0.068,0.0905,863.3991,966.0775
1630,R-004_Plot-047,2023-05-24,30m,-,R4,402,336,560,0.5027196,39.363136,0.17771053,55.998096,-1.4725093,23.375452,9.938153,27.637646,0.014772727,0.000118182,99.2,-0.0536,0.006,1127.6796,1586.0877
1631,R-004_Plot-047,2023-04-25,30m,-,R4,402,336,560,0.32327065,96.01035,0.06306845,36.627792,-7.1678,10.815877,-3.9238954,13.085129,0.943913636,0.708586364,24.93101738,0.0466,0.0505,902.5744,915.1708
1632,R-004_Plot-047,2023-05-10,30m,-,R4,402,336,560,0.41315356,38.462204,0.15615726,46.22949,-1.3321165,18.328741,7.3139863,20.987955,0.084472727,0.006504545,92.29982781,-0.0511,0.0126,778.9175,1143.3134
1633,R-004_Plot-047,2023-02-24,50m,-,R4,402,336,560,0.33442798,73.15914,0.14647388,38.88047,-7.7013845,16.631737,-2.3070755,19.260948,0.759760087,0.382824427,49.61245873,0.0308,0.0479,1424.2091,1572.3771
1634,R-004_Plot-047,2023-04-25,50m,-,R4,402,336,560,0.33412492,83.23016,0.06681085,37.5904,-6.0680776,10.938213,-2.5024657,13.145899,0.901995638,0.521243184,42.21222782,0.0272,0.0319,778.7833,803.0294
1635,R-004_Plot-047,2023-03-06,50m,-,R4,402,336,560,0.2495268,95.04498,0.12258798,29.427242,-9.033268,12.918242,-5.14367,14.249644,0.972955289,0.823358779,15.37547635,0.0835,0.0855,1329.4634,1345.6993
1636,R-004_Plot-047,2023-03-16,30m,-,R4,402,336,560,0.29738453,75.64179,0.13934845,34.595406,-7.271247,14.824858,-2.4547079,16.698225,0.814351779,0.461300395,43.35367008,0.0432,0.059,1259.9051,1332.0292
1637,R-004_Plot-047,2023-05-30,50m,-,R4,402,336,560,0.3502129,31.727926,0.25765634,39.945675,3.3215003,22.159035,14.961524,22.419214,2.18102508178844e-05,0,100,-0.1124,0,687.9417,1560
1638,R-004_Plot-047,2023-03-16,15m,-,R4,402,336,560,0.30625987,80.86397,0.12279856,35.52117,-7.7718387,14.266172,-3.293605,16.424902,0.818797328,0.577686383,29.44696291,0.0634,0.0846,1256.9132,1332.6914
1639,R-004_Plot-047,2023-06-07,50m,-,R4,402,336,560,0.46354762,37.68849,0.18758082,51.914413,-0.59474874,22.599735,10.624392,26.00761,0.001886587,2.18102508178844e-05,98.84393064,-0.0614,0.0072,1008.0496,1407.7746
1640,R-004_Plot-047,2023-05-10,50m,-,R4,402,336,560,0.4246831,34.130272,0.16875923,47.333263,0.3238095,19.346079,10.208465,21.852749,0.008157034,0.000250818,96.92513369,-0.0674,0.0104,665.3864,1077.8409
1641,R-004_Plot-047,2023-04-03,50m,-,R4,402,336,560,0.14034165,107.02741,0.12622046,16.078873,-7.5177283,9.028896,-3.8417647,7.8566766,0.98825518,0.947557252,4.118159849,0.1414,0.1416,974.1877,982.2574
1642,R-004_Plot-047,2023-03-16,50m,-,R4,402,336,560,0.26571056,77.19439,0.13432914,30.858955,-6.769974,13.357667,-2.3663123,14.566778,0.847066521,0.49474373,41.59328493,0.0422,0.0552,1115.9875,1174.8141
1643,R-004_Plot-047,2023-01-23,50m,-,R4,402,336,560,0.44313765,30.048626,0.17080551,49.017952,2.0252752,19.798098,13.026672,22.233051,4.36205016357688e-05,0,100,-0.0812,0.0043,485.2357,935
1644,R-004_Plot-047,2023-05-24,50m,-,R4,402,336,560,0.45129514,31.399036,0.22432554,50.537197,3.301037,24.428722,17.122068,26.721367,0.0004253,0,100,-0.1013,0.0039,748.1268,1144.359
1645,R-004_Plot-047,2023-05-04,30m,-,R4,402,336,560,0.2809243,46.66504,0.13712722,31.76686,-2.7666335,12.890988,2.3684316,13.6521635,0.352813636,0.032872727,90.68269367,-0.0221,0.0158,644.6153,838.701
1646,R-004_Plot-048,2023-05-30,15m,BOLOGNA,R4,403,46,70,0.50836116,22.670515,0.17492199,55.167645,6.3536983,21.592169,20.96185,24.086884,0.000286405,0,100,-0.1178,0.008,44.1576,1100.3049
1647,R-004_Plot-048,2023-05-10,30m,BOLOGNA,R4,403,46,70,0.53713715,31.666435,0.13041931,58.358116,0.25973198,19.52956,10.897716,23.588085,0.025145455,0.000972727,96.13159798,-0.0589,0.0108,531.022,1225.5712
1648,R-004_Plot-048,2023-06-07,15m,BOLOGNA,R4,403,46,70,0.484408,25.897,0.1689089,52.95858,4.0885615,20.650013,16.839382,23.271666,0.006645867,0.000737015,88.91017047,-0.0959,0.0166,262.5358,1502.7265
1649,R-004_Plot-048,2023-03-16,30m,BOLOGNA,R4,403,46,70,0.6101592,28.036549,0.11098915,65.14838,0.87087053,19.31428,12.069112,23.971989,0.014233202,0.001596838,88.7808942,-0.057,0.0158,331.585,1254.5293
1650,R-004_Plot-048,2023-04-25,15m,BOLOGNA,R4,403,46,70,0.46359608,41.10805,0.075699806,50.62674,-2.9912329,13.437703,2.9028811,16.68783,0.337329,0.207879063,38.37498019,-0.0111,0.0443,479.314,960.9077
1651,R-004_Plot-048,2023-03-06,30m,BOLOGNA,R4,403,46,70,0.4455401,29.937975,0.088181436,48.506874,-0.69252306,13.508741,6.1241026,16.12577,0.06325,0.006913636,89.06934962,-0.0434,0.0098,248.6671,754.6813
1652,R-004_Plot-048,2023-03-16,15m,BOLOGNA,R4,403,46,70,0.59800935,27.755434,0.102663934,63.854717,0.5465054,18.196407,10.944122,22.640343,0.040996638,0.009691943,76.35917658,-0.0538,0.0256,287.208,1246.1558
1653,R-004_Plot-048,2023-05-24,30m,BOLOGNA,R4,403,46,70,0.541022,34.926785,0.17069548,59.495087,0.21600395,23.66223,12.850379,28.127253,0.015636364,0.000540909,96.54069767,-0.0643,0.0075,906.5108,1228.1324
1654,R-004_Plot-048,2023-03-06,15m,BOLOGNA,R4,403,46,70,0.53228503,32.739902,0.09256154,57.501114,-1.271955,16.056074,6.8771048,19.960588,0.080934215,0.017617086,78.23283319,-0.0394,0.0158,410.6455,838.0139
1655,R-004_Plot-048,2023-02-24,50m,BOLOGNA,R4,403,46,70,0.50101453,25.31149,0.14919972,54.435963,3.491253,19.509474,15.511088,22.419933,0.000163577,0,100,-0.087,0.0041,204.1697,964.6667
1656,R-004_Plot-048,2023-02-24,30m,BOLOGNA,R4,403,46,70,0.5149911,34.43187,0.12750912,56.257523,-0.7753222,18.868086,8.922158,22.825607,0.010172727,0.000668182,93.43163539,-0.0501,0.0102,622.946,1452.4754
1657,R-004_Plot-048,2023-04-03,30m,BOLOGNA,R4,403,46,70,0.49273923,40.365246,0.13412708,54.403942,-2.3797266,19.235428,6.6379986,23.299047,0.235956522,0.064833992,72.52290735,-0.031,0.0292,873.8478,1399.5216
1658,R-004_Plot-048,2023-01-23,30m,BOLOGNA,R4,403,46,70,0.5647537,24.139208,0.12810743,60.55819,3.2147875,19.38767,15.455264,23.087734,0,0,0,-0.0782,-0.0782,127.1043,127.1043
1659,R-004_Plot-048,2023-04-13,15m,BOLOGNA,R4,403,46,70,0.46626297,30.82867,0.10927725,50.876186,-0.24505356,15.728752,7.9366126,18.703327,0.170092706,0.055173046,67.56295603,-0.047,0.0298,355.682,952.6284
1660,R-004_Plot-048,2023-05-24,15m,BOLOGNA,R4,403,46,70,0.46992597,28.54192,0.20248204,52.007233,4.1437936,23.12575,17.976324,25.572422,0.010793651,0.000769231,92.87330317,-0.1059,0.0103,502.7042,1293.8194
1661,R-004_Plot-048,2023-01-23,50m,BOLOGNA,R4,403,46,70,0.6058123,25.418833,0.1214692,64.64126,2.44548,19.987316,14.814613,24.354439,0,0,0,-0.0717,-0.0717,207.4586,207.4586
1662,R-004_Plot-048,2023-05-10,15m,BOLOGNA,R4,403,46,70,0.5362752,32.151722,0.115356565,58.133442,-0.41149047,18.185925,9.227552,22.228933,0.094433434,0.017710008,81.24604041,-0.053,0.0176,490.1778,1232.9918
1663,R-004_Plot-048,2023-02-24,15m,BOLOGNA,R4,403,46,70,0.506705,27.57581,0.14374042,55.13628,2.282196,19.440607,13.702929,22.6835,0.015306752,0.001796077,88.26611227,-0.0804,0.0158,330.6619,1390.636
1664,R-004_Plot-048,2023-05-30,30m,BOLOGNA,R4,403,46,70,0.52182484,26.187248,0.17016536,56.806824,4.2921433,22.038948,18.138266,25.212152,0.000772727,0,100,-0.0949,0.0045,305.6406,1120.8824
1665,R-004_Plot-048,2023-05-04,30m,BOLOGNA,R4,403,46,70,0.42264882,34.84206,0.12450403,46.68941,-0.8911065,15.97481,6.914857,18.576654,0.1477,0.016409091,88.89025666,-0.0438,0.0163,513.5789,995.5957
1666,R-004_Plot-048,2023-06-07,50m,BOLOGNA,R4,403,46,70,0.47266078,34.502613,0.15649962,52.26034,-0.05876579,20.05702,10.307705,23.399141,0.015310796,0.002966194,80.62678063,-0.0593,0.0268,705.234,1357.8312
1667,R-004_Plot-048,2023-06-07,30m,BOLOGNA,R4,403,46,70,0.4361761,34.82886,0.17017508,48.61354,0.1147062,19.920012,10.251614,22.668066,0.0453,0.014859091,67.19847481,-0.0627,0.0392,723.7895,1485.0271
1668,R-004_Plot-048,2023-05-30,50m,BOLOGNA,R4,403,46,70,0.42669496,30.014383,0.20702118,47.632698,3.2241578,21.925495,15.618891,23.826424,0.00044711,0,100,-0.0976,0.0077,564.071,1106.3415
1669,R-004_Plot-048,2023-01-23,15m,BOLOGNA,R4,403,46,70,0.5493602,23.359243,0.10652578,58.814785,2.1499135,17.020763,12.533544,20.49568,1.01874490627547e-05,0,100,-0.0679,6e-04,63.9388,455.7692
1670,R-004_Plot-048,2023-05-04,15m,BOLOGNA,R4,403,46,70,0.48670578,29.72099,0.11287284,52.94856,0.20141794,16.48495,9.054268,19.668718,0.132436186,0.032604337,75.3810961,-0.0539,0.021,338.9933,964.2691
1671,R-004_Plot-048,2023-04-25,30m,BOLOGNA,R4,403,46,70,0.4648447,42.201298,0.09076846,50.996677,-3.0667727,14.800438,3.453509,18.244513,0.333354545,0.125427273,62.37421255,-0.0178,0.0234,602.9505,895.1471
1672,R-004_Plot-048,2023-04-03,50m,BOLOGNA,R4,403,46,70,0.42352533,34.81101,0.13039857,46.84659,-0.7820207,16.457312,7.2977457,19.075802,0.135452563,0.027175573,79.93720312,-0.0442,0.0205,537.8718,953.8744
1673,R-004_Plot-048,2023-04-13,30m,BOLOGNA,R4,403,46,70,0.45729962,37.919117,0.099328876,50.169342,-2.1578019,15.129471,4.875091,18.341038,0.263912607,0.103164239,60.90969645,-0.0273,0.0275,533.128,993.4938
1674,R-004_Plot-048,2023-04-03,15m,BOLOGNA,R4,403,46,70,0.46340904,44.707577,0.12323046,51.415024,-3.4440334,17.67773,4.2602134,21.464249,0.330806605,0.149388812,54.84104324,-0.0176,0.0446,896.0364,1376.2515
1675,R-004_Plot-048,2023-03-06,50m,BOLOGNA,R4,403,46,70,0.49774337,26.730038,0.10348117,53.822548,0.74221325,15.773645,9.5464945,18.8814,0.007535442,0.000392585,94.79015919,-0.0592,0.0063,199.6056,746.6149
1676,R-004_Plot-048,2023-05-10,50m,BOLOGNA,R4,403,46,70,0.5618158,29.36712,0.12626314,60.62856,0.98776644,19.631067,12.174017,23.817692,0.004023991,0.00046892,88.34688347,-0.0635,0.0155,418.9139,1224.607
1677,R-004_Plot-048,2023-03-16,50m,BOLOGNA,R4,403,46,70,0.5716314,27.09681,0.10793918,61.266804,0.99437946,17.994482,11.401714,22.06624,0.00393675,0.000305344,92.24376731,-0.0581,0.0106,256.9889,928.7812
1678,R-004_Plot-048,2023-04-25,50m,BOLOGNA,R4,403,46,70,0.47580874,34.293964,0.09467214,51.86963,-1.5084347,14.990859,5.801976,18.25076,0.15825518,0.026608506,83.18632856,-0.0342,0.013,423.1685,809.2109
1679,R-004_Plot-048,2023-05-04,50m,BOLOGNA,R4,403,46,70,0.4582912,36.662777,0.11900866,50.447414,-1.5115566,16.68432,6.538613,19.9181,0.084045802,0.001995638,97.62553523,-0.0408,0.0092,596.9436,1026.9515
1680,R-004_Plot-048,2023-05-24,50m,BOLOGNA,R4,403,46,70,0.52438664,28.46542,0.20301181,57.61556,4.666969,25.266415,20.305313,28.523619,2.18102508178844e-05,0,100,-0.1025,0.0038,556.2272,1415
1681,R-004_Plot-049,2023-04-25,30m,-,R4,404,230,560,0.35803172,72.882545,0.09020412,40.443466,-6.147691,13.071548,-1.7127806,15.713975,0.752286364,0.419604545,44.22276333,0.0207,0.0367,934.3275,989.5072
1682,R-004_Plot-049,2023-03-16,30m,-,R4,404,230,560,0.37886822,65.01728,0.11863214,43.029472,-6.199439,15.657215,-0.67313826,18.72099,0.639454545,0.328521739,48.62469249,0.0199,0.0472,1129.032,1302.1937
1683,R-004_Plot-049,2023-04-25,15m,-,R4,404,230,560,0.36778346,76.24033,0.07546139,41.302517,-6.111152,12.253865,-2.014248,14.966891,0.673149601,0.490749121,27.09657412,0.0274,0.0577,852.8934,1016.478
1684,R-004_Plot-049,2023-05-04,30m,-,R4,404,230,560,0.35494825,40.72801,0.13478035,39.803265,-2.0168967,14.974857,4.5646505,16.803802,0.180040909,0.016368182,90.90863188,-0.0371,0.0139,642.7915,924.2357
1685,R-004_Plot-049,2023-04-03,30m,-,R4,404,230,560,0.30556226,90.099594,0.11384165,35.63458,-9.0108385,14.068561,-4.908961,16.462486,0.918300395,0.728272727,20.69341024,0.0757,0.0848,1377.4605,1414.3892
1686,R-004_Plot-049,2023-03-06,30m,-,R4,404,230,560,0.30719578,80.23029,0.106640935,35.292854,-7.037186,13.090329,-2.827362,15.137308,0.842586364,0.517286364,38.60731838,0.0426,0.0547,1082.1401,1164.3815
1687,R-004_Plot-049,2023-04-13,30m,-,R4,404,230,560,0.30800092,115.025826,0.04926318,35.111156,-8.355995,10.052723,-5.6525736,12.310649,0.892029131,0.803671522,9.905238087,0.0732,0.0849,987.1853,1070.1651
1688,R-004_Plot-049,2023-05-04,15m,-,R4,404,230,560,0.43257523,32.73288,0.13489318,47.730583,-0.067419514,16.914637,8.577583,19.530294,0.202837064,0.072030204,64.48863815,-0.0528,0.0264,486.0433,923.0491
1689,R-004_Plot-049,2023-01-23,30m,-,R4,404,230,560,0.58376217,24.017956,0.12473148,62.39908,3.1550803,19.573982,15.57158,23.507975,2.89184499710816e-06,0,100,-0.0775,0,120.4675,480
1690,R-004_Plot-049,2023-05-10,50m,-,R4,404,230,560,0.44764933,34.84968,0.16497576,49.767998,0,19.931017,10.170642,22.883953,0.012017448,0.000348964,97.09618875,-0.063,0.0094,721.1528,1137.0417
1691,R-004_Plot-049,2023-05-10,30m,-,R4,404,230,560,0.45947513,37.43683,0.15452135,51.049698,-1.1156335,19.699087,8.520298,23.063173,0.055068182,0.002245455,95.92241024,-0.0526,0.0106,811.8936,1259.383
1692,R-004_Plot-049,2023-03-16,15m,-,R4,404,230,560,0.37057367,70.74204,0.10502154,42.04716,-6.547832,14.53801,-1.615741,17.503824,0.684614709,0.441500202,35.51114284,0.0326,0.0628,1083.6182,1261.3171
1693,R-004_Plot-049,2023-05-10,15m,-,R4,404,230,560,0.43991864,36.578903,0.14778042,48.863586,-0.9630787,18.436949,8.04634,21.423656,0.146043602,0.025697523,82.40421155,-0.0607,0.0161,708.1293,1273.9634
1694,R-004_Plot-049,2023-05-24,30m,-,R4,404,230,560,0.5225222,34.24142,0.16904908,57.53343,0.4423919,22.807684,12.668449,26.905615,0.001686364,9.09090909090909e-06,99.46091644,-0.0675,0.0057,826.6884,1250.5121
1695,R-004_Plot-049,2023-06-07,30m,-,R4,404,230,560,0.4457395,33.853313,0.1537785,49.37284,0.08005099,18.878532,9.787801,21.744795,0.001559091,0,100,-0.0652,0.0061,623.5596,1275.6831
1696,R-004_Plot-049,2023-02-24,30m,-,R4,404,230,560,0.4301029,62.12132,0.12102342,48.522133,-6.392965,17.347141,-0.1274662,21.282486,0.497686364,0.242890909,51.19598871,0.0088,0.0436,1241.1836,1585.293
1697,R-004_Plot-049,2023-06-07,15m,-,R4,404,230,560,0.46237373,28.828842,0.14510548,50.694633,1.6674123,18.323221,11.947308,21.049513,0.001853358,6.36455401660639e-06,99.65659341,-0.0804,0.0094,369.0619,1298.4821
1698,R-004_Plot-049,2023-03-06,15m,-,R4,404,230,560,0.3909668,79.30491,0.10071653,44.483456,-8.007506,15.195118,-3.276762,18.778334,0.769689703,0.515633254,33.00764551,0.0438,0.0632,1279.4715,1434.8813
1699,R-004_Plot-049,2023-05-30,15m,-,R4,404,230,560,0.46763209,22.142878,0.16677374,50.908123,5.696275,19.534693,18.55872,21.512272,0.000106925,3.81873240996384e-06,96.42857143,-0.1174,0.01,2.5764,915.8214
1700,R-004_Plot-049,2023-05-24,15m,-,R4,404,230,560,0.414948,28.6808,0.21860874,46.38083,4.224706,22.15467,17.070562,23.603493,0.001661918,6.64767331433998e-05,96,-0.1192,0.0072,488.8189,1697.3878
1701,R-004_Plot-049,2023-05-30,30m,-,R4,404,230,560,0.44895768,25.094048,0.16019559,49.16785,3.7529304,18.719604,15.098705,20.827631,0.000272727,0,100,-0.0987,0.0048,183.5843,1232.6667
1702,R-004_Plot-049,2023-01-23,50m,-,R4,404,230,560,0.5168755,30.501884,0.14395338,56.381996,1.1453626,20.03797,12.358555,23.706842,0.000283533,0,100,-0.0678,0.007,501.6951,829.0385
1703,R-004_Plot-049,2023-02-24,15m,-,R4,404,230,560,0.43722287,51.135757,0.13238269,49.08174,-4.6995735,18.02672,2.5498025,21.748976,0.409870914,0.211029518,48.51317567,-0.0088,0.0522,1098.9784,1639.1161
1704,R-004_Plot-049,2023-04-03,50m,-,R4,404,230,560,0.23043668,89.415665,0.114798665,26.72259,-7.1348715,11.3686695,-3.4146254,12.060961,0.920348964,0.681330425,25.97042514,0.0704,0.0777,1034.274,1064.2471
